Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-22 00:00:00+05:30,2817.406380131107,2817.406380131107,2784.234784615197,2809.842529296875,18172,0.0,0.0
2024-04-23 00:00:00+05:30,2814.390815756755,2843.5580488728006,2811.3751721911535,2841.9267578125,47926,0.0,0.0
2024-04-24 00:00:00+05:30,2853.395580606789,2853.395580606789,2827.540656909773,2834.9560546875,47258,0.0,0.0
2024-04-25 00:00:00+05:30,2828.084824731469,2836.488943174842,2797.730933244299,2829.271240234375,68611,0.0,0.0
2024-04-26 00:00:00+05:30,2823.239916213878,2844.6950876845553,2804.998084106382,2812.512451171875,63042,0.0,0.0
2024-04-29 00:00:00+05:30,2807.964191915073,2841.3829689553395,2805.146243970633,2835.747314453125,53343,0.0,0.0
2024-04-30 00:00:00+05:30,2818.3456338920014,2878.113694216239,2818.3456338920014,2844.59619140625,24937,0.0,0.0
2024-05-02 00:00:00+05:30,2845.436512601553,2953.30593542153,2844.596245634049,2940.2548828125,203118,0.0,0.0
2024-05-03 00:00:00+05:30,2964.181792738578,2964.181792738578,2877.2239395244624,2894.47705078125,76392,0.0,0.0
2024-05-06 00:00:00+05:30,2904.9081305710915,2924.979189917181,2880.140652378864,2899.1240234375,35070,0.0,0.0
2024-05-07 00:00:00+05:30,2902.4363052076324,2933.5314930122813,2871.7859930123573,2878.70703125,71193,0.0,0.0
2024-05-08 00:00:00+05:30,2857.5484015244824,2873.6150980951747,2789.475188886196,2812.166259765625,98816,0.0,0.0
2024-05-09 00:00:00+05:30,2832.6820279539666,2832.6820279539666,2674.486871069975,2680.419189453125,275851,0.0,0.0
2024-05-10 00:00:00+05:30,2672.2623488770173,2760.5055880361233,2640.8704962910047,2741.522216796875,214952,0.0,0.0
2024-05-13 00:00:00+05:30,2741.522268594305,2861.552753959171,2722.4399284632073,2846.42529296875,184734,0.0,0.0
2024-05-14 00:00:00+05:30,2847.5128583621486,2854.6315922307226,2809.49663254086,2833.275390625,34527,0.0,0.0
2024-05-15 00:00:00+05:30,2833.6708705369447,2841.6301129900703,2774.2981998675173,2781.21923828125,73965,0.0,0.0
2024-05-16 00:00:00+05:30,2796.494926993182,2796.494926993182,2754.57330490889,2782.504638671875,74968,0.0,0.0
2024-05-17 00:00:00+05:30,2787.942541233108,2804.948472815412,2755.561969116649,2778.005859375,58358,0.0,0.0
2024-05-21 00:00:00+05:30,2785.2236991957943,2832.682249980813,2768.4154624594335,2818.0986328125,69387,0.0,0.0
2024-05-22 00:00:00+05:30,2821.806336812054,2861.3551291990484,2817.8514575733543,2853.64306640625,22531,0.0,0.0
2024-05-23 00:00:00+05:30,2853.4453244686956,2887.0617974527345,2845.5355661195103,2869.709716796875,79525,0.0,0.0
2024-05-24 00:00:00+05:30,2871.489525048943,2876.185944174012,2834.6597119102416,2842.816650390625,31287,0.0,0.0
2024-05-27 00:00:00+05:30,2846.4746893704837,2864.172917810703,2823.9813149522106,2840.78955078125,73751,0.0,0.0
2024-05-28 00:00:00+05:30,2842.5693174589846,2886.864011100547,2830.259804692016,2877.619384765625,93401,0.0,0.0
2024-05-29 00:00:00+05:30,2863.035937709418,2887.0618776397137,2850.4792442586627,2866.89208984375,19705,0.0,0.0
2024-05-30 00:00:00+05:30,2862.3436827308647,2877.1744790144444,2842.9154361540386,2849.391357421875,31542,0.0,0.0
2024-05-31 00:00:00+05:30,2849.4903127234707,2871.983686982478,2823.9812949568036,2845.23876953125,54278,0.0,0.0
2024-06-03 00:00:00+05:30,2902.28789519066,2916.723300282315,2827.837490160579,2833.47314453125,28637,0.0,0.0
2024-06-04 00:00:00+05:30,2855.8674789697366,2863.3323612690224,2746.7624007126283,2826.25537109375,68284,0.0,0.0
2024-06-05 00:00:00+05:30,2837.576442700825,2990.877501422999,2832.682327794014,2927.006103515625,318630,0.0,0.0
2024-06-06 00:00:00+05:30,2931.5541621779175,2931.5541621779175,2850.08374845823,2872.082763671875,30931,0.0,0.0
2024-06-07 00:00:00+05:30,2882.563037121037,2909.258471206943,2856.016055834273,2895.66357421875,108647,0.0,0.0
2024-06-10 00:00:00+05:30,2901.8430408194927,2916.723321636019,2882.118129684405,2903.77099609375,63001,0.0,0.0
2024-06-11 00:00:00+05:30,2914.9518807760574,2915.8504864821416,2890.0945995274783,2897.2822265625,23707,28.15,0.0
2024-06-12 00:00:00+05:30,2899.1788849842114,2911.8573414424886,2861.2439293744856,2900.277099609375,27714,0.0,0.0
2024-06-13 00:00:00+05:30,2919.993435766221,2919.993435766221,2898.5302361528966,2902.922607421875,28839,0.0,0.0
2024-06-14 00:00:00+05:30,2905.0191674889825,2925.983223336841,2900.0277256204445,2915.20166015625,50240,0.0,0.0
2024-06-18 00:00:00+05:30,2915.2014585045763,2924.9847326347267,2900.676314927322,2912.8056640625,18094,0.0,0.0
2024-06-19 00:00:00+05:30,2915.002014636031,2916.449484015189,2878.3149173627867,2887.69873046875,107404,0.0,0.0
2024-06-20 00:00:00+05:30,2887.648864575209,2918.2463038043593,2870.1288559805757,2910.1103515625,61142,0.0,0.0
2024-06-21 00:00:00+05:30,2915.351322014346,2921.141199151576,2876.068580087064,2885.452392578125,116033,0.0,0.0
2024-06-24 00:00:00+05:30,2885.003348337601,2895.0361949300964,2867.782874419482,2890.943115234375,19560,0.0,0.0
2024-06-25 00:00:00+05:30,2883.0567698792197,2887.39942171353,2851.0116161875176,2853.6572265625,29271,0.0,0.0
2024-06-26 00:00:00+05:30,2857.101228279236,2868.681470509086,2840.1303265039924,2859.896484375,79200,0.0,0.0
2024-06-27 00:00:00+05:30,2855.104564175743,2897.032673160142,2840.1302395384578,2877.216552734375,67932,0.0,0.0
2024-06-28 00:00:00+05:30,2875.0704365734414,2926.332640631304,2860.6951818796706,2912.306640625,130767,0.0,0.0
2024-07-01 00:00:00+05:30,2905.019100711066,2933.619964471238,2885.0533336958697,2922.1396484375,82472,0.0,0.0
2024-07-02 00:00:00+05:30,2925.0347553169254,2931.8231646712547,2906.566421305018,2921.2412109375,12707,0.0,0.0
2024-07-03 00:00:00+05:30,2923.9865011370557,2943.6027692155076,2910.809144004167,2920.242919921875,96678,0.0,0.0
2024-07-04 00:00:00+05:30,2937.413438360806,2962.5205360127215,2917.0984171446717,2936.7646484375,49282,0.0,0.0
2024-07-05 00:00:00+05:30,2935.6163686577956,2941.4064894964877,2909.0620463217256,2930.724853515625,89482,0.0,0.0
2024-07-08 00:00:00+05:30,2915.051879765498,2926.981376535822,2886.101518264973,2892.3408203125,22966,0.0,0.0
2024-07-09 00:00:00+05:30,2895.0862073566277,2907.9640297123938,2886.0516489534734,2900.227294921875,37258,0.0,0.0
2024-07-10 00:00:00+05:30,2900.027539379638,3009.24018296047,2888.996404814043,2990.272705078125,231530,0.0,0.0
2024-07-11 00:00:00+05:30,2995.2144900321723,3024.8136415436616,2969.1091039548446,3018.0751953125,66942,0.0,0.0
2024-07-12 00:00:00+05:30,3018.0753155921493,3045.628172102283,2965.964711405611,2994.365966796875,168651,0.0,0.0
2024-07-15 00:00:00+05:30,2981.2880902235024,2989.873467117339,2927.6300939438506,2951.389404296875,109617,0.0,0.0
2024-07-16 00:00:00+05:30,2952.9370060695346,3009.8394433061685,2937.3636099683044,2969.308837890625,25650,0.0,0.0
2024-07-18 00:00:00+05:30,2865.1875256109292,2951.6891146995663,2843.27490108419,2925.43408203125,128668,0.0,0.0
2024-07-19 00:00:00+05:30,2925.434001516126,2974.8992372423377,2913.204969416724,2940.907470703125,71545,0.0,0.0
2024-07-22 00:00:00+05:30,2940.7078749097236,2966.4637628031032,2912.057048322044,2927.530517578125,27492,0.0,0.0
2024-07-23 00:00:00+05:30,2927.5305449633834,2942.454907028019,2879.9619589265544,2892.09130859375,89164,0.0,0.0
2024-07-24 00:00:00+05:30,2900.0276793048997,2921.9900231757115,2881.5093815238256,2906.915771484375,17274,0.0,0.0
2024-07-25 00:00:00+05:30,2893.488853374272,2901.625049756194,2881.060212015014,2897.38232421875,14488,0.0,0.0
2024-07-26 00:00:00+05:30,2897.382256097123,2958.8766715015504,2896.034469351349,2944.900634765625,110988,0.0,0.0
2024-07-29 00:00:00+05:30,2954.883433277912,2959.924837985976,2930.475332852557,2949.6923828125,17507,0.0,0.0
2024-07-30 00:00:00+05:30,2959.9248746834737,3026.8101922564224,2959.9248746834737,2999.4072265625,140967,0.0,0.0
2024-07-31 00:00:00+05:30,2996.0129256661257,3092.946820049202,2996.0129256661257,3077.024169921875,195060,0.0,0.0
2024-08-01 00:00:00+05:30,3094.5442795985064,3121.5977480027177,3057.058502822534,3091.7490234375,42402,0.0,0.0
2024-08-02 00:00:00+05:30,3088.504612670607,3123.644314604898,3054.462881711381,3101.73193359375,51056,0.0,0.0
2024-08-05 00:00:00+05:30,3039.7380625119936,3138.618572321571,3039.7380625119936,3090.301513671875,229764,0.0,0.0
2024-08-06 00:00:00+05:30,3089.901954622117,3129.633878442263,3083.3631173915105,3094.943359375,102351,0.0,0.0
2024-08-07 00:00:00+05:30,3099.6852542308957,3113.162146640595,3055.2614236952195,3095.242919921875,25400,0.0,0.0
2024-08-08 00:00:00+05:30,3084.6608913378222,3084.6608913378222,2985.1815594901263,2995.813232421875,49050,0.0,0.0
2024-08-09 00:00:00+05:30,3052.6658218748744,3052.6658218748744,2961.5720107162483,3034.896484375,45501,0.0,0.0
2024-08-12 00:00:00+05:30,3005.1473402833167,3077.7228514812573,2999.3572193562886,3046.226806640625,29930,0.0,0.0
2024-08-13 00:00:00+05:30,3047.7743569710215,3047.7743569710215,3008.6415020820086,3017.126953125,16849,0.0,0.0
2024-08-14 00:00:00+05:30,3025.113151422684,3026.7102665045186,2990.3726690665476,3017.775634765625,8556,0.0,0.0
2024-08-16 00:00:00+05:30,3062.199446653556,3062.199446653556,2997.9097765820898,3042.682861328125,33437,0.0,0.0
2024-08-19 00:00:00+05:30,3044.8293676259595,3082.4148257362435,3035.595200579631,3071.18408203125,15930,0.0,0.0
2024-08-20 00:00:00+05:30,3084.7108590611188,3099.685183619668,3074.328758189617,3096.3408203125,47348,0.0,0.0
2024-08-21 00:00:00+05:30,3076.0757746120116,3164.3743266890283,3076.0757746120116,3145.756103515625,31184,0.0,0.0
2024-08-22 00:00:00+05:30,3159.532682378035,3193.3248407049023,3154.2417053486956,3179.448486328125,27273,0.0,0.0
2024-08-23 00:00:00+05:30,3180.2971805785905,3193.12528364579,3142.112650355839,3148.15234375,26607,0.0,0.0
2024-08-26 00:00:00+05:30,3154.5412738232235,3171.5621392103717,3136.871618487186,3164.37451171875,18715,0.0,0.0
2024-08-28 00:00:00+05:30,3158.5843690625,3159.5326942593574,3113.4118208007812,3119.651123046875,13092,0.0,0.0
2024-08-29 00:00:00+05:30,3120.150084292193,3137.6201295569867,3088.4044675807645,3110.71630859375,12922,0.0,0.0
2024-08-30 00:00:00+05:30,3124.4428630359716,3160.580851826522,3105.5253479327257,3121.447998046875,56643,0.0,0.0
2024-09-02 00:00:00+05:30,3139.8164475853246,3176.55350735141,3133.7270349268115,3146.105712890625,46791,0.0,0.0
2024-09-03 00:00:00+05:30,3147.0540687035173,3167.169725243933,3141.014375425174,3148.40185546875,33561,0.0,0.0
2024-09-04 00:00:00+05:30,3144.658167264743,3245.0858258986864,3144.658167264743,3226.367919921875,75705,0.0,0.0
2024-09-05 00:00:00+05:30,3226.667544411823,3249.428567453743,3210.19578669662,3232.258056640625,54018,0.0,0.0
2024-09-06 00:00:00+05:30,3229.4628731038374,3279.3772915443915,3220.627923550761,3268.895263671875,78484,0.0,0.0
2024-09-09 00:00:00+05:30,3264.4528622710154,3308.277623274545,3252.5233652527645,3275.833251953125,110227,0.0,0.0
2024-09-10 00:00:00+05:30,3276.0828461897577,3302.886986013312,3264.7524195930096,3288.661376953125,56553,0.0,0.0
2024-09-11 00:00:00+05:30,3307.3292560425016,3376.211151203061,3306.0314324615956,3360.38818359375,85803,0.0,0.0
2024-09-12 00:00:00+05:30,3360.687774316985,3387.042733047125,3334.2830961474315,3376.5107421875,24054,0.0,0.0
2024-09-13 00:00:00+05:30,3361.236928392247,3361.885718341063,3315.4155898809877,3352.901123046875,141915,0.0,0.0
2024-09-16 00:00:00+05:30,3344.8150446208056,3388.190624227073,3324.7493515079727,3328.642822265625,42517,0.0,0.0
2024-09-17 00:00:00+05:30,3334.1333004593284,3344.2658292888273,3296.547599457712,3307.07958984375,14272,0.0,0.0
2024-09-18 00:00:00+05:30,3307.0298050268316,3315.2157208431922,3246.1342150005526,3268.595703125,13115,0.0,0.0
2024-09-19 00:00:00+05:30,3274.9848876194565,3314.3173514700943,3269.843556337596,3288.81103515625,18904,0.0,0.0
2024-09-20 00:00:00+05:30,3313.269114548398,3318.560091618307,3261.7575812370337,3303.48583984375,170585,0.0,0.0
2024-09-23 00:00:00+05:30,3306.380997564942,3319.258819865637,3266.499426495365,3271.291015625,34922,0.0,0.0
2024-09-24 00:00:00+05:30,3269.3941912611526,3291.156925004017,3236.6003230291817,3243.13916015625,25448,0.0,0.0
2024-09-25 00:00:00+05:30,3243.638474802027,3243.93801005312,3200.312857677705,3238.3974609375,45726,0.0,0.0
2024-09-26 00:00:00+05:30,3238.5970847002777,3279.3772616839847,3222.9240061972046,3271.44091796875,18948,0.0,0.0
2024-09-27 00:00:00+05:30,3272.6886234237113,3331.537670697631,3272.6886234237113,3304.38427734375,28272,0.0,0.0
2024-09-30 00:00:00+05:30,3301.2396811134035,3352.401959577638,3301.2396811134035,3322.702880859375,24090,0.0,0.0
2024-10-01 00:00:00+05:30,3321.2554222568233,3321.2554222568233,3239.445739611191,3271.590576171875,22421,0.0,0.0
2024-10-03 00:00:00+05:30,3174.6068655900185,3220.5780921197374,3122.446300133445,3144.807861328125,59594,0.0,0.0
2024-10-04 00:00:00+05:30,3134.5753286586914,3150.5479416106336,3048.872423522064,3066.592041015625,123668,0.0,0.0
2024-10-07 00:00:00+05:30,3084.660977325806,3092.996782372527,3032.0512310659333,3058.655517578125,21625,0.0,0.0
2024-10-08 00:00:00+05:30,3003.849614368555,3093.296347101061,3003.849614368555,3083.16357421875,45668,0.0,0.0
2024-10-09 00:00:00+05:30,3084.710968426462,3140.0660080959096,3066.741778319123,3073.480224609375,136947,0.0,0.0
2024-10-10 00:00:00+05:30,3109.6181262973305,3109.6181262973305,3038.68969304044,3055.061767578125,13022,0.0,0.0
2024-10-11 00:00:00+05:30,3054.7623320245,3055.0618672721876,3021.818816679138,3033.049560546875,108406,0.0,0.0
2024-10-14 00:00:00+05:30,3044.729379453661,3049.3715663243993,3011.4863300176276,3034.696533203125,45898,0.0,0.0
2024-10-15 00:00:00+05:30,3073.7797989196333,3090.7007377412065,3041.9342542577115,3065.244384765625,85325,0.0,0.0
2024-10-16 00:00:00+05:30,3079.769583685898,3098.3376011286605,3061.7504298682734,3076.525146484375,120022,0.0,0.0
2024-10-17 00:00:00+05:30,3079.719556455782,3079.719556455782,3031.9513614702805,3052.566162109375,80185,0.0,0.0
2024-10-18 00:00:00+05:30,3049.770872651271,3060.951653292548,2974.9492104612154,2985.481201171875,137152,0.0,0.0
2024-10-21 00:00:00+05:30,3009.789300417988,3050.7191212493994,2994.365794727283,3043.531494140625,39304,0.0,0.0
2024-10-22 00:00:00+05:30,3044.8294037785654,3053.2648915170384,2991.0215159550025,2998.159423828125,17100,0.0,0.0
2024-10-23 00:00:00+05:30,2987.977007335558,3019.8223087386127,2968.909602045829,2985.531005859375,15725,0.0,0.0
2024-10-24 00:00:00+05:30,2985.5308439390965,2998.658481480572,2945.9987730023695,2966.214111328125,45978,0.0,0.0
2024-10-25 00:00:00+05:30,2966.2641279331865,3008.0423483255177,2946.897188090372,2954.28466796875,48581,0.0,0.0
2024-10-28 00:00:00+05:30,2984.882122005644,3015.729134071724,2958.9266252925513,2996.012939453125,31164,0.0,0.0
2024-10-29 00:00:00+05:30,3014.830715055502,3015.8290033717453,2935.76632915356,2988.57568359375,37888,0.0,0.0
2024-10-31 00:00:00+05:30,3009.3901391374843,3009.3901391374843,2914.3031755409515,2933.071044921875,123402,0.0,0.0
2024-11-01 00:00:00+05:30,2962.9698106327023,2962.9698106327023,2925.0348530168435,2934.9677734375,16321,0.0,0.0
2024-11-04 00:00:00+05:30,2945.449647246335,2954.2346330848545,2881.1599778204427,2909.96044921875,78740,0.0,0.0
2024-11-06 00:00:00+05:30,2891.9913947086916,2902.722994500584,2855.204615144083,2892.240966796875,68403,0.0,0.0
2024-11-07 00:00:00+05:30,2929.9263933740435,2929.9263933740435,2819.166347822929,2838.5830078125,28495,0.0,0.0
2024-11-08 00:00:00+05:30,2825.205990113947,2835.638054613797,2757.2724192372143,2764.510009765625,176985,0.0,0.0
2024-11-11 00:00:00+05:30,2573.5874432796586,2587.463554270616,2502.708968309583,2538.2978515625,367403,0.0,0.0
2024-11-12 00:00:00+05:30,2540.5939061621048,2540.5939061621048,2465.8721688519627,2470.913330078125,109376,0.0,0.0
2024-11-13 00:00:00+05:30,2470.713773611459,2494.4231226007137,2447.8031040695505,2467.6689453125,159302,0.0,0.0
2024-11-14 00:00:00+05:30,2475.8051105025975,2498.116709245984,2462.6277528177575,2478.899658203125,84017,0.0,0.0
2024-11-18 00:00:00+05:30,2524.9208366894886,2524.9208366894886,2466.520967579541,2478.75,44174,0.0,0.0
2024-11-19 00:00:00+05:30,2490.0,2502.0,2471.35009765625,2483.199951171875,22928,4.25,0.0
2024-11-21 00:00:00+05:30,2470.0,2470.0,2426.050048828125,2429.199951171875,36669,0.0,0.0
2024-11-22 00:00:00+05:30,2427.14990234375,2494.39990234375,2422.0,2479.0,137039,0.0,0.0
2024-11-25 00:00:00+05:30,2509.949951171875,2509.949951171875,2451.0,2460.60009765625,71826,0.0,0.0
2024-11-26 00:00:00+05:30,2474.75,2517.89990234375,2459.14990234375,2504.699951171875,73880,0.0,0.0
2024-11-27 00:00:00+05:30,2518.0,2518.0,2480.050048828125,2490.25,20514,0.0,0.0
2024-11-28 00:00:00+05:30,2524.75,2524.75,2454.85009765625,2458.85009765625,20975,0.0,0.0
2024-11-29 00:00:00+05:30,2472.5,2491.0,2455.0,2479.949951171875,72393,0.0,0.0
2024-12-02 00:00:00+05:30,2475.050048828125,2485.949951171875,2461.0,2479.25,44068,0.0,0.0
2024-12-03 00:00:00+05:30,2495.0,2495.0,2463.64990234375,2469.0,61194,0.0,0.0
2024-12-04 00:00:00+05:30,2483.949951171875,2483.949951171875,2454.050048828125,2459.60009765625,18763,0.0,0.0
2024-12-05 00:00:00+05:30,2462.35009765625,2466.89990234375,2424.0,2452.300048828125,151953,0.0,0.0
2024-12-06 00:00:00+05:30,2476.800048828125,2476.800048828125,2426.449951171875,2429.60009765625,168009,0.0,0.0
2024-12-09 00:00:00+05:30,2443.949951171875,2443.949951171875,2370.0,2385.800048828125,188513,0.0,0.0
2024-12-10 00:00:00+05:30,2396.800048828125,2404.300048828125,2385.10009765625,2389.800048828125,61696,0.0,0.0
2024-12-11 00:00:00+05:30,2407.60009765625,2427.800048828125,2390.449951171875,2417.64990234375,98814,0.0,0.0
2024-12-12 00:00:00+05:30,2417.0,2417.0,2381.5,2388.949951171875,122227,0.0,0.0
2024-12-13 00:00:00+05:30,2396.0,2410.449951171875,2354.75,2407.050048828125,93381,0.0,0.0
2024-12-16 00:00:00+05:30,2420.0,2420.0,2387.050048828125,2403.35009765625,48691,0.0,0.0
2024-12-17 00:00:00+05:30,2399.949951171875,2399.949951171875,2350.449951171875,2356.800048828125,112424,0.0,0.0
2024-12-18 00:00:00+05:30,2359.0,2372.75,2341.14990234375,2345.699951171875,96422,0.0,0.0
2024-12-19 00:00:00+05:30,2320.050048828125,2324.0,2266.0,2292.89990234375,299022,0.0,0.0
2024-12-20 00:00:00+05:30,2298.0,2317.5,2276.5,2283.050048828125,174659,0.0,0.0
2024-12-23 00:00:00+05:30,2300.0,2302.449951171875,2266.800048828125,2279.0,149709,0.0,0.0
2024-12-24 00:00:00+05:30,2283.5,2295.0,2277.89990234375,2284.14990234375,65256,0.0,0.0
2024-12-26 00:00:00+05:30,2289.89990234375,2289.89990234375,2257.0,2261.39990234375,83728,0.0,0.0
2024-12-27 00:00:00+05:30,2274.75,2290.10009765625,2261.60009765625,2270.89990234375,52015,0.0,0.0
2024-12-30 00:00:00+05:30,2299.60009765625,2299.60009765625,2256.89990234375,2286.449951171875,32168,0.0,0.0
2024-12-31 00:00:00+05:30,2286.300048828125,2295.89990234375,2273.949951171875,2282.050048828125,74550,0.0,0.0
2025-01-01 00:00:00+05:30,2294.949951171875,2322.85009765625,2282.10009765625,2304.75,52456,0.0,0.0
2025-01-02 00:00:00+05:30,2318.699951171875,2347.85009765625,2294.60009765625,2343.0,106324,0.0,0.0
2025-01-03 00:00:00+05:30,2362.699951171875,2362.699951171875,2322.949951171875,2334.25,91019,0.0,0.0
2025-01-06 00:00:00+05:30,2334.25,2338.0,2257.0,2268.14990234375,54228,0.0,0.0
2025-01-07 00:00:00+05:30,2270.0,2315.949951171875,2270.0,2293.10009765625,80508,0.0,0.0
2025-01-08 00:00:00+05:30,2289.949951171875,2337.449951171875,2272.75,2334.39990234375,66025,0.0,0.0
2025-01-09 00:00:00+05:30,2335.10009765625,2361.0,2322.199951171875,2350.60009765625,180344,0.0,0.0
2025-01-10 00:00:00+05:30,2349.800048828125,2349.800048828125,2315.75,2319.699951171875,57168,0.0,0.0
2025-01-13 00:00:00+05:30,2303.699951171875,2303.699951171875,2247.050048828125,2252.75,122184,0.0,0.0
